,HANDLE_OAPEN_Library_ID,Publication_type,Publication_title,Publication_subtitle,Publication_ISBN,Publication_author,Publication_editor,Pubilcation_year,Publication_publisher,Publication_language,English_yes_no,Country,Continent,National_languages,Title_downloads,English_text_mining,Country_mentioned_yes_no,Country_score,Total_downloads_OAPEN_Library
855,20.500.12657/25074,book,Tennyson’s Poems,New Textual Parallels,9781783746637,"Winnick, R.H.",,2019,Open Book Publishers,English[eng],English only,Iraq,Asia,Arabic; Kurdish,123.0,textual parallels 296 george clayton tennyson’s 41 42 pp broome fenton odyssey clayton tennyson’s library inside front board pope broome fenton shatto shaw 296 xx 1 2 1 2 pp 241 l’envoi 41 296 xcvii 19 296 xx 1 iii ii 78 l’envoi 41 42 lines 5 6 paradise lost ii pp 117 18 2 4 pp 2 iii ii 286 vi vii 4 pp 30 42 pp 117 93 95 pp 95 pp 110 epilogue 117 18 ii 292 96 ix 3 4 lxxxvi 1 2 pp 110 11,No mention,2.0,2354.0
856,20.500.12657/25104,book,Successful Public Policy,Lessons from Australia and New Zealand,9781760462789,,"Luetjens, Joannah||Mintrom, Michael||`t Hart, Paul",2019,ANU Press,English[eng],English only,New Zealand,Oceania,English; Maori,444.0,murray darling basin national competition policy child support scheme fiscal responsibility act global financial crisis education contribution scheme tobacco plain packaging australian water markets uniform gun laws nuclear free policy fault accident compensation responsibility act 1994 studying policy successes water markets story 53 billion dollar accident compensation scheme billion dollar question childhood education policy 21 whanau ora 5 marvellous melbourne bridget williams books fourth labour government melbourne university publishing services tax gst education policy pathways private health insurance zealand’s economic turnaround mdb water markets public finance act wellington bridget williams,Country discussed,4.0,2654.0
857,20.500.12657/25119,book,Gelijke kansen in de stad,,9789048550890,,"van de Werfhorst, Herman||van Hest, Erna",2019,Amsterdam University Press,Dutch; Flemish[dut],Non-English,Netherlands,Europe,Dutch,1586.0,,,10.0,18629.0
858,20.500.12657/25123,book,Images of Immigrants and Refugees in Western Europe,,9789461662811,,"d’Haenens, Leen||Joris, Willem||Heinderyckx, François",2019,Leuven University Press,English[eng],English only,Belgium,Europe,Dutch; French; German,508.0,online news consumption mertens leen d’haenens stefan mertens leen news media consumption direct intergroup contact leen d’haenens rozane coninck hanne vandenberghe news media representations peripheral news frames cock ebba sundin paul puschmann ebba puschmann ebba sundin rtl tvi corpus dutch language news ebba sundin david belgian french language dominant versus peripheral koen mat thijs ku leuven belgium language news coverage public service media television news consumption bet ween public discordance bet ween europe comparing belgium french language tv french speaking belgium speaking belgian journalists versus peripheral news ween public opinion,Country discussed,6.0,6542.0
859,20.500.12657/25184,book,Kolonialität und Geschlecht im 20. Jahrhundert,Eine Geschichte der weißen Schweiz,9783839444108,"Purtschert, Patricia",,2019,transcript Verlag,German[ger],Non-English,Switzerland,Europe,French; German; Italian; Romansh,430.0,,,8.0,2808.0
860,20.500.12657/25186,book,Racial Profiling,Struktureller Rassismus und antirassistischer Widerstand,9783839441459,,"Wa Baile, Mohamed||Dankwa, Serena O.||Naguib, Tarek||Purtschert, Patricia||Schilliger, Sarah",2019,transcript Verlag,German[ger],Non-English,Switzerland,Europe,French; German; Italian; Romansh,263.0,,,8.0,2808.0
861,20.500.12657/25231,book,Negotiating Internet Governance,,9780198833079,"Radu, Roxana",,2019,Oxford University Press,English[eng],English only,United States,North America,English,2062.0,public private partnership private partnership thirst decade public private wsis decade public enacting internet governance deconstructing internet governance world wide web ad hoc expert internet governance wsis intellectual property rights negotiating internet governance public policy issues research projects agency engineering task force iana stewardship transition internet governance forum internet governance principles roxana radu 2019 2019 published 2019 advanced research projects civil society organizations global internet governance governance roxana radu internet engineering task internet governance roxana radu 2019 published radu roxana radu roxana radu roxana,No mention,4.0,26147.0
862,20.500.12657/25269,book,The Imagery of Interior Spaces,,9781950192199,,"Bauer, Dominique||Kelly, Michael J.",2019,punctum books,English[eng],English only,Belgium,Europe,Dutch; French; German,1148.0,l’isola di arturo maison d’un artiste la maison d’un il gioco segreto garboli l’isola di la vie unanime álvaro santana acuña faulkner absalom absalom ma 1 24 di elsa morante malden blackwell publishing le bourg régénéré lo scialle andaluso ma 1 23 böhme’s ecological aesthetics casa dei guaglioni caselli improper modernism le poème du poème du métropolitain sound valley n.p waterhouse sound valley bettina messias carbonell carbondale southern illinois djuna barnes’s nightwood faulkner’s fictive architecture kritik 137 1998,No mention,6.0,6542.0
863,20.500.12657/25725,book,Psychological Assessment in South Africa,Research and applications,9781776143580,,"Laher, Sumaya||Cockcroft , Kate",2019,Wits University Press,English[eng],English only,South Africa,Africa,Afrikaans; English,3125.0,[No book data - add later!],Country discussed,9.0,18975.0
864,20.500.12657/25727,book,Transforming Research Methods in the Social Sciences,Case Studies from South Africa,9781776142767,,"Laher, Sumaya||fynn,||Kramer , Sherianne",2019,Wits University Press,English[eng],English only,South Africa,Africa,Afrikaans; English,1223.0,[No book data - add later!],Country discussed,9.0,18975.0
865,20.500.12657/25755,book,The Collapse of a Pastoral Economy - The Datoga of Central and Northern Tanzania from the 1830s to the 2000s,,9783863954017,"Mhajida, Samwel Shanga,",,2019,Universitätsverlag Göttingen,English[eng],English only,"Tanzania, United Republic of",Africa,English,183.0,samwel shanga mhajida dnrc location 5 accession 69 file tna accession 69 location 5 5 5 04 box 05 box 67 4 05 box british colonial policies location 5 4 matata ya mang’ati datoga economic spaces 04 box 100 100 file sr box 100 file vijiji vya ujamaa box 67 file 29 singida monthly 30 29 singida 67 file sr 69 file 84 file 84 10 84 10 murders location 5 3 report vijiji vya mbulu district book tna mbulu district 5 02 box box 101 file datoga pastoralist identity,No mention,0.0,2181.0
866,20.500.12657/25863,book,Brokers of Modernity,"East Central Europe and the Rise of Modernist Architects, 1910-1950",9789461662545,"Kohlrausch, Martin",,2019,Leuven University Press,English[eng],English only,Luxembourg,Europe,French; German; Luxembourgish,62.0,east central europe archiv eth zurich eth zurich ciam gta archiv eth communicating social change zurich ciam 42 ba wga papers fp 1970 18 historii 1899 1999 papers ii 129 wga papers ii pressure modernist architects east european modernism international agenda warszawa agenda warszawa funkcjonalna east central european stuletniej historii 1899 berlin gebr mann poland 1918 1939 gebr mann verlag barucki fragmenty stuletniej eastern europe east europe east european fragmenty stuletniej historii panstwowe wydawnictwo naukowe warsaw panstwowe wydawnictwo ciam iv congress 1937 ba wga avant garde movements,No mention,7.0,341.0
867,20.500.12657/25927,book,Leading Change in a Complex World,Transdisciplinary Perspectives,9789520308452,,"Kangas, Anni||Kujala, Johanna||Heikkinen, Anna||Lönnqvist, Antti||Laihonen, Harri||Bethwaite, Julia",2019,Tampere University Press,English[eng],English only,Finland,Europe,Finnish; Swedish,546.0,urban ecosystem services business judgment rule sustainable urban development business tampere university drives social change anni kangas johanna creating boundary objects kangas johanna kujala complexity creating boundary organising complexity creating abstract ideas generate antti lönnqvist harri johanna kujala anna kujala anna heikkinen lönnqvist harri laihonen security dynamics multilayered dynamics multilayered security ideas generate change multilayered security governance 2019 tampere university copyright 2019 tampere tampere tampere university company directors key directors key duties england oxford university oxford england oxford food waste reduction international tax system london england sage intra executive coordination,No mention,8.0,6482.0
868,20.500.12657/27386,book,Ilm,"Science, Religion and Art in Islam",9781925261769,,"Akkach, Samer",2019,University of Adelaide Press,English[eng],English only,Bangladesh,Asia,English,100.0,<U+02BF>ilm science religion abu’l fazl 2010 seyyed hossein nasr accessed 21 april didin sirojuddin ar imperial mughal hunt 42846 art anatomical illustration islamic intellectual history islamic world view knowledge <U+02BF> ilm pen spreading <U+02BF>ilm sm razaullah ansari south australia adelaide late 19th century polarising <U+02BF>ilm science pre modern islam delhi munshiram manoharlal eds islamic art egyptian tentmaker applique islamic arts museum london ib tauris london saqi books abu’l fazl 2000 albert museum london curating <U+02BF>ilm chapter farisi 1929 1 raja ali haji sabra 1989 book,No mention,2.0,1285.0
869,20.500.12657/27386,book,Ilm,"Science, Religion and Art in Islam",9781925261769,,"Akkach, Samer",2019,University of Adelaide Press,English[eng],English only,Pakistan,Asia,Urdu; English,357.0,<U+02BF>ilm science religion abu’l fazl 2010 seyyed hossein nasr accessed 21 april didin sirojuddin ar imperial mughal hunt 42846 art anatomical illustration islamic intellectual history islamic world view knowledge <U+02BF> ilm pen spreading <U+02BF>ilm sm razaullah ansari south australia adelaide late 19th century polarising <U+02BF>ilm science pre modern islam delhi munshiram manoharlal eds islamic art egyptian tentmaker applique islamic arts museum london ib tauris london saqi books abu’l fazl 2000 albert museum london curating <U+02BF>ilm chapter farisi 1929 1 raja ali haji sabra 1989 book,No mention,0.0,6497.0
870,20.500.12657/27386,book,Ilm,"Science, Religion and Art in Islam",9781925261769,,"Akkach, Samer",2019,University of Adelaide Press,English[eng],English only,United Arab Emirates,Asia,Arabic,48.0,<U+02BF>ilm science religion abu’l fazl 2010 seyyed hossein nasr accessed 21 april didin sirojuddin ar imperial mughal hunt 42846 art anatomical illustration islamic intellectual history islamic world view knowledge <U+02BF> ilm pen spreading <U+02BF>ilm sm razaullah ansari south australia adelaide late 19th century polarising <U+02BF>ilm science pre modern islam delhi munshiram manoharlal eds islamic art egyptian tentmaker applique islamic arts museum london ib tauris london saqi books abu’l fazl 2000 albert museum london curating <U+02BF>ilm chapter farisi 1929 1 raja ali haji sabra 1989 book,No mention,0.0,751.0
871,20.500.12657/27516,book,GIS in Sustainable Urban Planning and Management,A Global Perspective,9781138505551,,"van Maarseveen, Martin||Martinez, Javier||Flacke, Johannes",2019,Taylor & Francis,English[eng],English only,Ethiopia,Africa,Afar; Amharic; Oromo; Somali; Tigrinya,174.0,built environment attributes micro built environment macro built environment outdoor walking levels perceived micro built gis measured macro actual tod index transit oriented development neighbourhood built environment potential tod index planning support tool potential resettlement sites cycle route design measured macro built official evacuation shelters trolley bus system interactive gis based kathmandu valley nepal i.org 10.1 016 tod index values volunteered geographic information bonde la mpunga msasani bonde la promoting social interaction modelling urban growth post resettlement socio environmental health issues geographic information vgi resettlement socio economic stakeholder based assessment,No mention,6.0,4187.0
872,20.500.12657/27516,book,GIS in Sustainable Urban Planning and Management,A Global Perspective,9781138505551,,"van Maarseveen, Martin||Martinez, Javier||Flacke, Johannes",2019,Taylor & Francis,English[eng],English only,Uganda,Africa,English; Swahili,51.0,built environment attributes micro built environment macro built environment outdoor walking levels perceived micro built gis measured macro actual tod index transit oriented development neighbourhood built environment potential tod index planning support tool potential resettlement sites cycle route design measured macro built official evacuation shelters trolley bus system interactive gis based kathmandu valley nepal i.org 10.1 016 tod index values volunteered geographic information bonde la mpunga msasani bonde la promoting social interaction modelling urban growth post resettlement socio environmental health issues geographic information vgi resettlement socio economic stakeholder based assessment,No mention,2.0,1399.0
